debugP1PHWC:debugMZV8FZ,10,1435072306750,"{""rt"": 578, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debugP1PHWC:debugMZV8FZ,11,1435072307311,"{""rt"": 558, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debugP1PHWC:debugMZV8FZ,12,1435072307317,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugP1PHWC:debugMZV8FZ,13,1435072310175,"{""an29"": """", ""an28"": """", ""an23"": """", ""an22"": """", ""an21"": ""3"", ""an20"": ""1"", ""an27"": ""3"", ""an26"": ""1"", ""an25"": ""3"", ""an24"": """", ""suban35"": ""3"", ""suban34"": ""3"", ""suban31"": ""3"", ""suban33"": ""3"", ""suban32"": ""3"", ""suban54"": ""3"", ""suban53"": ""3"", ""suban52"": ""3"", ""suban51"": ""3"", ""suban13"": ""3"", ""suban12"": ""3"", ""suban11"": ""3"", ""an16"": """", ""an17"": """", ""an14"": ""3"", ""an15"": ""3"", ""an12"": ""1"", ""an13"": ""3"", ""an10"": ""3"", ""an11"": ""3"", ""an18"": """", ""an19"": ""3"", ""status"": ""5"", ""an30"": """", ""an31"": ""3"", ""an32"": ""1"", ""an33"": ""3"", ""an34"": ""1"", ""an35"": ""1"", ""suban22"": ""3"", ""suban23"": ""3"", ""an6"": ""1"", ""suban21"": ""3"", ""suban24"": ""3"", ""phase"": ""5"", ""an8"": """", ""an9"": ""3"", ""suban44"": ""-- select an option --"", ""suban45"": ""-- select an option --"", ""suban46"": ""-- select an option --"", ""suban47"": ""-- select an option --"", ""suban41"": ""-- select an option --"", ""suban42"": ""-- select an option --"", ""suban43"": ""-- select an option --"", ""an7"": """"}"
debug87XBDY:debug6TMUML,0,1435072348692,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debug87XBDY:debug6TMUML,1,1435072350016,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1320, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debug87XBDY:debug6TMUML,2,1435072354662,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 4640, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debug87XBDY:debug6TMUML,3,1435072359398,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 4732, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debug87XBDY:debug6TMUML,4,1435072364061,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 4660, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
debug87XBDY:debug6TMUML,5,1435072368037,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 3972, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
debug87XBDY:debug6TMUML,6,1435072368534,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 495, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug87XBDY:debug6TMUML,7,1435072368770,"{""rt"": null, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,8,1435072369439,"{""rt"": 665, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,9,1435072370437,"{""rt"": 995, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,10,1435072370885,"{""rt"": 444, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,11,1435072371244,"{""rt"": 356, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,12,1435072371639,"{""rt"": 392, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,13,1435072371994,"{""rt"": 352, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,14,1435072372339,"{""rt"": 342, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,15,1435072372702,"{""rt"": 360, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,16,1435072373057,"{""rt"": 353, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,17,1435072373413,"{""rt"": 354, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,18,1435072373769,"{""rt"": 353, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,19,1435072374114,"{""rt"": 342, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,20,1435072374519,"{""rt"": 402, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,21,1435072374852,"{""rt"": 331, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,22,1435072375246,"{""rt"": 392, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,23,1435072375596,"{""rt"": 347, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,24,1435072375980,"{""rt"": 382, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,25,1435072376365,"{""rt"": 382, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,26,1435072376720,"{""rt"": 353, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,27,1435072377082,"{""rt"": 359, ""hit"": ""50"", ""color"": ""this"", ""relation"": ""50"", ""phase"": ""TEST"", ""word"": ""that"", ""response"": ""zanda""}"
debug87XBDY:debug6TMUML,28,1435072377089,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debug87XBDY:debug6TMUML,29,1435072379823,"{""an29"": """", ""an28"": """", ""an23"": """", ""an22"": """", ""an21"": ""3"", ""an20"": ""1"", ""an27"": ""3"", ""an26"": ""1"", ""an25"": ""3"", ""an24"": """", ""suban35"": ""3"", ""suban34"": ""3"", ""suban31"": ""3"", ""suban33"": ""3"", ""suban32"": ""3"", ""suban54"": ""3"", ""suban53"": ""3"", ""suban52"": ""3"", ""suban51"": ""3"", ""suban13"": ""3"", ""suban12"": ""3"", ""suban11"": ""3"", ""an16"": """", ""an17"": """", ""an14"": ""3"", ""an15"": ""3"", ""an12"": ""1"", ""an13"": ""3"", ""an10"": ""3"", ""an11"": ""3"", ""an18"": """", ""an19"": ""3"", ""status"": ""5"", ""an30"": """", ""an31"": ""3"", ""an32"": ""1"", ""an33"": ""3"", ""an34"": ""1"", ""an35"": ""1"", ""suban22"": ""3"", ""suban23"": ""3"", ""an6"": ""1"", ""suban21"": ""3"", ""suban24"": ""3"", ""phase"": ""5"", ""an8"": """", ""an9"": ""3"", ""suban44"": ""-- select an option --"", ""suban45"": ""-- select an option --"", ""suban46"": ""-- select an option --"", ""suban47"": ""-- select an option --"", ""suban41"": ""-- select an option --"", ""suban42"": ""-- select an option --"", ""suban43"": ""-- select an option --"", ""an7"": """"}"
